tijdstip;locatie;component;waarde;LKI
2017-04-10 08:00:00+02:00;Amsterdam-Ookmeer;NO;0,4;1
2017-04-10 09:00:00+02:00;Amsterdam-Ookmeer;NO;1,2;1
2017-04-10 09:00:00+02:00;Amsterdam-Ookmeer;NO2;10,2;2
2017-04-10 10:00:00+02:00;Amsterdam-Ookmeer;NO2;7,4;1
2017-04-10 10:00:00+02:00;Amsterdam-Ookmeer;NO;0,8;1
2017-04-10 11:00:00+02:00;Amsterdam-Ookmeer;NO2;6,4;1
2017-04-10 11:00:00+02:00;Amsterdam-Ookmeer;NO;0,9;1
2017-04-10 12:00:00+02:00;Amsterdam-Ookmeer;NO2;4,9;1
2017-04-10 12:00:00+02:00;Amsterdam-Ookmeer;NO;0,5;1
2017-04-10 13:00:00+02:00;Amsterdam-Ookmeer;NO2;4,9;1
2017-04-10 13:00:00+02:00;Amsterdam-Ookmeer;NO;0,6;1
2017-04-10 14:00:00+02:00;Amsterdam-Ookmeer;NO2;9,1;1
2017-04-10 14:00:00+02:00;Amsterdam-Ookmeer;NO;1,8;1
2017-04-10 15:00:00+02:00;Amsterdam-Ookmeer;NO2;4,6;1
2017-04-10 15:00:00+02:00;Amsterdam-Ookmeer;NO;0,7;1
2017-04-10 16:00:00+02:00;Amsterdam-Ookmeer;NO2;5,3;1
2017-04-10 16:00:00+02:00;Amsterdam-Ookmeer;NO;0,7;1
2017-04-10 17:00:00+02:00;Amsterdam-Ookmeer;NO2;4,8;1
