tijdstip;locatie;component;waarde;LKI
2017-04-05 04:00:00+02:00;Amsterdam-Einsteinweg;PM10;42,8;4
2017-04-05 04:00:00+02:00;Amsterdam-Einsteinweg;NO;3,6;1
2017-04-05 04:00:00+02:00;Amsterdam-Einsteinweg;CO;237,4;1
2017-04-05 05:00:00+02:00;Amsterdam-Einsteinweg;NO2;32,4;4
2017-04-05 05:00:00+02:00;Amsterdam-Einsteinweg;FN;1,07;2
2017-04-05 05:00:00+02:00;Amsterdam-Einsteinweg;PM25;16,5;3
2017-04-05 05:00:00+02:00;Amsterdam-Einsteinweg;PM10;24,0;3
2017-04-05 05:00:00+02:00;Amsterdam-Einsteinweg;NO;6,3;1
2017-04-05 05:00:00+02:00;Amsterdam-Einsteinweg;CO;233,2;1
2017-04-05 06:00:00+02:00;Amsterdam-Einsteinweg;NO;15,4;2
2017-04-05 06:00:00+02:00;Amsterdam-Einsteinweg;NO2;42,5;4
2017-04-05 06:00:00+02:00;Amsterdam-Einsteinweg;FN;1,38;2
2017-04-05 06:00:00+02:00;Amsterdam-Einsteinweg;PM25;11,6;2
2017-04-05 06:00:00+02:00;Amsterdam-Einsteinweg;PM10;22,4;3
2017-04-05 06:00:00+02:00;Amsterdam-Einsteinweg;CO;239,9;1
2017-04-05 07:00:00+02:00;Amsterdam-Einsteinweg;FN;2,29;2
2017-04-05 07:00:00+02:00;Amsterdam-Einsteinweg;NO2;68,0;6
2017-04-05 07:00:00+02:00;Amsterdam-Einsteinweg;PM25;15,9;3
2017-04-05 07:00:00+02:00;Amsterdam-Einsteinweg;PM10;25,5;3
2017-04-05 07:00:00+02:00;Amsterdam-Einsteinweg;NO;40,2;3
2017-04-05 07:00:00+02:00;Amsterdam-Einsteinweg;CO;273,4;2
2017-04-05 08:00:00+02:00;Amsterdam-Einsteinweg;NO2;72,7;6
2017-04-05 08:00:00+02:00;Amsterdam-Einsteinweg;FN;2,38;2
2017-04-05 08:00:00+02:00;Amsterdam-Einsteinweg;PM25;18,6;3
2017-04-05 08:00:00+02:00;Amsterdam-Einsteinweg;PM10;31,3;4
2017-04-05 08:00:00+02:00;Amsterdam-Einsteinweg;NO;38,8;3
2017-04-05 08:00:00+02:00;Amsterdam-Einsteinweg;CO;291,2;2
2017-04-05 09:00:00+02:00;Amsterdam-Einsteinweg;NO2;83,4;7
2017-04-05 09:00:00+02:00;Amsterdam-Einsteinweg;FN;3,22;3
2017-04-05 09:00:00+02:00;Amsterdam-Einsteinweg;PM25;17,9;3
2017-04-05 09:00:00+02:00;Amsterdam-Einsteinweg;PM10;44,3;4
2017-04-05 09:00:00+02:00;Amsterdam-Einsteinweg;NO;58,3;4
2017-04-05 09:00:00+02:00;Amsterdam-Einsteinweg;CO;407,7;2
2017-04-05 10:00:00+02:00;Amsterdam-Einsteinweg;NO2;52,2;5
2017-04-05 10:00:00+02:00;Amsterdam-Einsteinweg;FN;1,45;2
2017-04-05 10:00:00+02:00;Amsterdam-Einsteinweg;PM25;5,7;1
2017-04-05 10:00:00+02:00;Amsterdam-Einsteinweg;PM10;22,7;3
2017-04-05 10:00:00+02:00;Amsterdam-Einsteinweg;NO;26,0;3
2017-04-05 10:00:00+02:00;Amsterdam-Einsteinweg;CO;260,2;2
2017-04-05 11:00:00+02:00;Amsterdam-Einsteinweg;NO2;38,4;4
2017-04-05 11:00:00+02:00;Amsterdam-Einsteinweg;FN;1,13;2
2017-04-05 11:00:00+02:00;Amsterdam-Einsteinweg;PM25;7,1;1
2017-04-05 11:00:00+02:00;Amsterdam-Einsteinweg;PM10;24,9;3
2017-04-05 11:00:00+02:00;Amsterdam-Einsteinweg;NO;19,3;2
2017-04-05 11:00:00+02:00;Amsterdam-Einsteinweg;CO;230,9;1
2017-04-05 12:00:00+02:00;Amsterdam-Einsteinweg;NO;23,8;2
2017-04-05 12:00:00+02:00;Amsterdam-Einsteinweg;CO;240,4;1
2017-04-05 12:00:00+02:00;Amsterdam-Einsteinweg;NO2;42,0;4
2017-04-05 12:00:00+02:00;Amsterdam-Einsteinweg;FN;1,15;2
2017-04-05 12:00:00+02:00;Amsterdam-Einsteinweg;PM25;8,2;1
2017-04-05 12:00:00+02:00;Amsterdam-Einsteinweg;PM10;23,1;3
2017-04-05 13:00:00+02:00;Amsterdam-Einsteinweg;NO2;28,7;3
2017-04-05 13:00:00+02:00;Amsterdam-Einsteinweg;FN;0,99;1
2017-04-05 13:00:00+02:00;Amsterdam-Einsteinweg;PM25;7,3;1
2017-04-05 13:00:00+02:00;Amsterdam-Einsteinweg;PM10;20,6;3
2017-04-05 13:00:00+02:00;Amsterdam-Einsteinweg;NO;13,7;2
2017-04-05 13:00:00+02:00;Amsterdam-Einsteinweg;CO;221,8;1
2017-04-05 14:00:00+02:00;Amsterdam-Einsteinweg;NO2;25,2;3
2017-04-05 14:00:00+02:00;Amsterdam-Einsteinweg;FN;0,76;1
2017-04-05 14:00:00+02:00;Amsterdam-Einsteinweg;PM25;6,1;1
2017-04-05 14:00:00+02:00;Amsterdam-Einsteinweg;PM10;18,1;2
2017-04-05 14:00:00+02:00;Amsterdam-Einsteinweg;NO;11,0;2
2017-04-05 14:00:00+02:00;Amsterdam-Einsteinweg;CO;218,9;1
2017-04-05 15:00:00+02:00;Amsterdam-Einsteinweg;NO2;29,7;3
2017-04-05 15:00:00+02:00;Amsterdam-Einsteinweg;FN;0,94;1
2017-04-05 15:00:00+02:00;Amsterdam-Einsteinweg;PM25;7,7;1
2017-04-05 15:00:00+02:00;Amsterdam-Einsteinweg;PM10;24,9;3
2017-04-05 15:00:00+02:00;Amsterdam-Einsteinweg;NO;14,0;2
2017-04-05 15:00:00+02:00;Amsterdam-Einsteinweg;CO;227,2;1
2017-04-05 16:00:00+02:00;Amsterdam-Einsteinweg;NO2;28,2;3
2017-04-05 16:00:00+02:00;Amsterdam-Einsteinweg;FN;0,89;1
2017-04-05 16:00:00+02:00;Amsterdam-Einsteinweg;PM25;15,3;3
2017-04-05 16:00:00+02:00;Amsterdam-Einsteinweg;PM10;24,4;3
2017-04-05 16:00:00+02:00;Amsterdam-Einsteinweg;NO;14,1;2
2017-04-05 16:00:00+02:00;Amsterdam-Einsteinweg;CO;224,6;1
2017-04-05 17:00:00+02:00;Amsterdam-Einsteinweg;NO2;30,9;4
2017-04-05 17:00:00+02:00;Amsterdam-Einsteinweg;FN;0,96;1
