tijdstip;locatie;component;waarde;LKI
2017-04-03 11:00:00+02:00;Amsterdam-Vondelpark;O3;56,3;4
2017-04-03 11:00:00+02:00;Amsterdam-Vondelpark;CO;77,8;1
2017-04-03 12:00:00+02:00;Amsterdam-Vondelpark;PM25;11,3;2
2017-04-03 12:00:00+02:00;Amsterdam-Vondelpark;NO2;25,2;3
2017-04-03 12:00:00+02:00;Amsterdam-Vondelpark;PM10;11,4;2
2017-04-03 12:00:00+02:00;Amsterdam-Vondelpark;FN;0,62;1
2017-04-03 12:00:00+02:00;Amsterdam-Vondelpark;O3;59,0;4
2017-04-03 12:00:00+02:00;Amsterdam-Vondelpark;NO;2,5;1
2017-04-03 12:00:00+02:00;Amsterdam-Vondelpark;CO;75,8;1
2017-04-03 13:00:00+02:00;Amsterdam-Vondelpark;PM25;12,0;2
2017-04-03 13:00:00+02:00;Amsterdam-Vondelpark;NO2;25,9;3
2017-04-03 13:00:00+02:00;Amsterdam-Vondelpark;PM10;16,7;2
2017-04-03 13:00:00+02:00;Amsterdam-Vondelpark;FN;0,65;1
2017-04-03 13:00:00+02:00;Amsterdam-Vondelpark;O3;56,0;4
2017-04-03 13:00:00+02:00;Amsterdam-Vondelpark;NO;3,1;1
2017-04-03 13:00:00+02:00;Amsterdam-Vondelpark;CO;82,6;1
2017-04-03 14:00:00+02:00;Amsterdam-Vondelpark;NO2;22,9;3
2017-04-03 14:00:00+02:00;Amsterdam-Vondelpark;PM25;12,5;2
2017-04-03 14:00:00+02:00;Amsterdam-Vondelpark;PM10;21,5;3
2017-04-03 14:00:00+02:00;Amsterdam-Vondelpark;FN;0,64;1
2017-04-03 14:00:00+02:00;Amsterdam-Vondelpark;O3;59,0;4
2017-04-03 14:00:00+02:00;Amsterdam-Vondelpark;NO;3,4;1
2017-04-03 14:00:00+02:00;Amsterdam-Vondelpark;CO;78,5;1
2017-04-03 15:00:00+02:00;Amsterdam-Vondelpark;NO2;25,4;3
2017-04-03 15:00:00+02:00;Amsterdam-Vondelpark;PM25;13,4;2
2017-04-03 15:00:00+02:00;Amsterdam-Vondelpark;PM10;15,7;2
2017-04-03 15:00:00+02:00;Amsterdam-Vondelpark;FN;0,75;1
2017-04-03 15:00:00+02:00;Amsterdam-Vondelpark;O3;55,1;4
2017-04-03 15:00:00+02:00;Amsterdam-Vondelpark;NO;4,2;1
2017-04-03 15:00:00+02:00;Amsterdam-Vondelpark;CO;77,5;1
2017-04-03 16:00:00+02:00;Amsterdam-Vondelpark;NO;5,9;1
2017-04-03 16:00:00+02:00;Amsterdam-Vondelpark;NO2;27,9;3
2017-04-03 16:00:00+02:00;Amsterdam-Vondelpark;PM25;12,0;2
2017-04-03 16:00:00+02:00;Amsterdam-Vondelpark;PM10;22,6;3
2017-04-03 16:00:00+02:00;Amsterdam-Vondelpark;FN;0,82;1
2017-04-03 16:00:00+02:00;Amsterdam-Vondelpark;O3;52,8;4
2017-04-03 16:00:00+02:00;Amsterdam-Vondelpark;CO;95,1;1
2017-04-03 17:00:00+02:00;Amsterdam-Vondelpark;NO2;30,5;4
2017-04-03 17:00:00+02:00;Amsterdam-Vondelpark;PM25;15,0;3
2017-04-03 17:00:00+02:00;Amsterdam-Vondelpark;PM10;25,4;3
2017-04-03 17:00:00+02:00;Amsterdam-Vondelpark;FN;0,91;1
2017-04-03 17:00:00+02:00;Amsterdam-Vondelpark;O3;53,1;4
2017-04-03 17:00:00+02:00;Amsterdam-Vondelpark;NO;7,0;1
2017-04-03 17:00:00+02:00;Amsterdam-Vondelpark;CO;102,7;1
2017-04-03 18:00:00+02:00;Amsterdam-Vondelpark;NO2;28,4;3
2017-04-03 18:00:00+02:00;Amsterdam-Vondelpark;PM25;9,5;1
2017-04-03 18:00:00+02:00;Amsterdam-Vondelpark;PM10;16,8;2
2017-04-03 18:00:00+02:00;Amsterdam-Vondelpark;FN;0,82;1
2017-04-03 18:00:00+02:00;Amsterdam-Vondelpark;O3;56,1;4
2017-04-03 18:00:00+02:00;Amsterdam-Vondelpark;NO;4,6;1
2017-04-03 18:00:00+02:00;Amsterdam-Vondelpark;CO;99,2;1
2017-04-03 19:00:00+02:00;Amsterdam-Vondelpark;FN;0,8;1
2017-04-03 19:00:00+02:00;Amsterdam-Vondelpark;NO;2,7;1
